"state","state_code","date","price"
"Nebraska","NE",2003-01-31,115652
"Nebraska","NE",2003-02-28,116120
"Nebraska","NE",2003-03-31,116560
"Nebraska","NE",2003-04-30,116923
"Nebraska","NE",2003-05-31,117417
"Nebraska","NE",2003-06-30,117835
"Nebraska","NE",2003-07-31,118394
"Nebraska","NE",2003-08-31,118835
"Nebraska","NE",2003-09-30,119402
"Nebraska","NE",2003-10-31,119878
"Nebraska","NE",2003-11-30,120389
"Nebraska","NE",2003-12-31,120889
"Nebraska","NE",2004-01-31,121414
"Nebraska","NE",2004-02-29,121982
"Nebraska","NE",2004-03-31,122515
"Nebraska","NE",2004-04-30,123010
"Nebraska","NE",2004-05-31,123580
"Nebraska","NE",2004-06-30,124128
"Nebraska","NE",2004-07-31,124763
"Nebraska","NE",2004-08-31,125238
"Nebraska","NE",2004-09-30,125544
"Nebraska","NE",2004-10-31,125762
"Nebraska","NE",2004-11-30,126009
"Nebraska","NE",2004-12-31,126473
"Nebraska","NE",2005-01-31,126959
"Nebraska","NE",2005-02-28,127413
"Nebraska","NE",2005-03-31,127888
"Nebraska","NE",2005-04-30,128325
"Nebraska","NE",2005-05-31,128853
"Nebraska","NE",2005-06-30,129250
"Nebraska","NE",2005-07-31,129713
"Nebraska","NE",2005-08-31,130043
"Nebraska","NE",2005-09-30,130433
"Nebraska","NE",2005-10-31,130754
"Nebraska","NE",2005-11-30,131117
"Nebraska","NE",2005-12-31,131372
"Nebraska","NE",2006-01-31,131705
"Nebraska","NE",2006-02-28,132050
"Nebraska","NE",2006-03-31,132456
"Nebraska","NE",2006-04-30,132831
"Nebraska","NE",2006-05-31,133202
"Nebraska","NE",2006-06-30,133496
"Nebraska","NE",2006-07-31,133731
"Nebraska","NE",2006-08-31,133770
"Nebraska","NE",2006-09-30,133909
"Nebraska","NE",2006-10-31,134089
"Nebraska","NE",2006-11-30,134385
"Nebraska","NE",2006-12-31,134566
"Nebraska","NE",2007-01-31,134712
"Nebraska","NE",2007-02-28,134790
"Nebraska","NE",2007-03-31,134871
"Nebraska","NE",2007-04-30,134920
"Nebraska","NE",2007-05-31,134908
"Nebraska","NE",2007-06-30,134530
"Nebraska","NE",2007-07-31,134423
"Nebraska","NE",2007-08-31,134354
"Nebraska","NE",2007-09-30,134461
"Nebraska","NE",2007-10-31,134012
"Nebraska","NE",2007-11-30,133661
"Nebraska","NE",2007-12-31,133306
"Nebraska","NE",2008-01-31,132922
"Nebraska","NE",2008-02-29,132319
"Nebraska","NE",2008-03-31,131813
"Nebraska","NE",2008-04-30,131556
"Nebraska","NE",2008-05-31,131387
"Nebraska","NE",2008-06-30,131263
"Nebraska","NE",2008-07-31,131110
"Nebraska","NE",2008-08-31,130891
"Nebraska","NE",2008-09-30,130487
"Nebraska","NE",2008-10-31,129949
"Nebraska","NE",2008-11-30,129352
"Nebraska","NE",2008-12-31,128755
"Nebraska","NE",2009-01-31,128261
"Nebraska","NE",2009-02-28,128041
"Nebraska","NE",2009-03-31,128350
"Nebraska","NE",2009-04-30,128598
"Nebraska","NE",2009-05-31,128983
"Nebraska","NE",2009-06-30,129102
"Nebraska","NE",2009-07-31,129242
"Nebraska","NE",2009-08-31,129316
"Nebraska","NE",2009-09-30,129593
"Nebraska","NE",2009-10-31,129999
"Nebraska","NE",2009-11-30,130297
"Nebraska","NE",2009-12-31,130733
"Nebraska","NE",2010-01-31,131223
"Nebraska","NE",2010-02-28,131643
"Nebraska","NE",2010-03-31,131685
"Nebraska","NE",2010-04-30,132168
"Nebraska","NE",2010-05-31,132412
"Nebraska","NE",2010-06-30,132414
"Nebraska","NE",2010-07-31,131505
"Nebraska","NE",2010-08-31,130504
"Nebraska","NE",2010-09-30,129502
"Nebraska","NE",2010-10-31,128675
"Nebraska","NE",2010-11-30,127907
"Nebraska","NE",2010-12-31,127444
"Nebraska","NE",2011-01-31,127275
"Nebraska","NE",2011-02-28,127249
"Nebraska","NE",2011-03-31,127171
"Nebraska","NE",2011-04-30,126689
"Nebraska","NE",2011-05-31,126481
"Nebraska","NE",2011-06-30,126319
"Nebraska","NE",2011-07-31,126402
"Nebraska","NE",2011-08-31,126454
"Nebraska","NE",2011-09-30,126358
"Nebraska","NE",2011-10-31,126408
"Nebraska","NE",2011-11-30,126405
"Nebraska","NE",2011-12-31,126295
"Nebraska","NE",2012-01-31,125882
"Nebraska","NE",2012-02-29,125407
"Nebraska","NE",2012-03-31,125439
"Nebraska","NE",2012-04-30,125818
"Nebraska","NE",2012-05-31,126361
"Nebraska","NE",2012-06-30,126751
"Nebraska","NE",2012-07-31,127147
"Nebraska","NE",2012-08-31,127396
"Nebraska","NE",2012-09-30,127802
"Nebraska","NE",2012-10-31,127921
"Nebraska","NE",2012-11-30,128344
"Nebraska","NE",2012-12-31,128769
"Nebraska","NE",2013-01-31,129827
"Nebraska","NE",2013-02-28,130861
"Nebraska","NE",2013-03-31,131559
"Nebraska","NE",2013-04-30,131931
"Nebraska","NE",2013-05-31,132085
"Nebraska","NE",2013-06-30,132484
"Nebraska","NE",2013-07-31,132768
"Nebraska","NE",2013-08-31,133059
"Nebraska","NE",2013-09-30,133186
"Nebraska","NE",2013-10-31,133378
"Nebraska","NE",2013-11-30,133529
"Nebraska","NE",2013-12-31,133707
"Nebraska","NE",2014-01-31,133637
"Nebraska","NE",2014-02-28,133913
"Nebraska","NE",2014-03-31,134519
"Nebraska","NE",2014-04-30,135627
"Nebraska","NE",2014-05-31,136411
"Nebraska","NE",2014-06-30,136946
"Nebraska","NE",2014-07-31,137268
"Nebraska","NE",2014-08-31,137527
"Nebraska","NE",2014-09-30,137663
"Nebraska","NE",2014-10-31,137779
"Nebraska","NE",2014-11-30,137921
"Nebraska","NE",2014-12-31,138301
"Nebraska","NE",2015-01-31,138752
"Nebraska","NE",2015-02-28,139553
"Nebraska","NE",2015-03-31,140401
"Nebraska","NE",2015-04-30,141308
"Nebraska","NE",2015-05-31,142101
"Nebraska","NE",2015-06-30,142855
"Nebraska","NE",2015-07-31,143475
"Nebraska","NE",2015-08-31,144096
"Nebraska","NE",2015-09-30,144579
"Nebraska","NE",2015-10-31,145162
"Nebraska","NE",2015-11-30,145747
"Nebraska","NE",2015-12-31,146128
"Nebraska","NE",2016-01-31,146462
"Nebraska","NE",2016-02-29,146665
"Nebraska","NE",2016-03-31,146978
"Nebraska","NE",2016-04-30,147342
"Nebraska","NE",2016-05-31,147889
"Nebraska","NE",2016-06-30,148632
"Nebraska","NE",2016-07-31,149468
"Nebraska","NE",2016-08-31,150331
"Nebraska","NE",2016-09-30,151187
"Nebraska","NE",2016-10-31,152074
"Nebraska","NE",2016-11-30,152831
"Nebraska","NE",2016-12-31,153552
"Nebraska","NE",2017-01-31,154177
"Nebraska","NE",2017-02-28,155099
"Nebraska","NE",2017-03-31,156251
"Nebraska","NE",2017-04-30,157532
"Nebraska","NE",2017-05-31,158494
"Nebraska","NE",2017-06-30,159341
"Nebraska","NE",2017-07-31,160116
"Nebraska","NE",2017-08-31,160927
"Nebraska","NE",2017-09-30,161774
"Nebraska","NE",2017-10-31,162783
"Nebraska","NE",2017-11-30,163859
"Nebraska","NE",2017-12-31,164876
"Nebraska","NE",2018-01-31,165688
"Nebraska","NE",2018-02-28,166513
"Nebraska","NE",2018-03-31,167206
"Nebraska","NE",2018-04-30,168037
"Nebraska","NE",2018-05-31,168956
"Nebraska","NE",2018-06-30,170008
"Nebraska","NE",2018-07-31,170891
"Nebraska","NE",2018-08-31,171753
"Nebraska","NE",2018-09-30,172561
"Nebraska","NE",2018-10-31,173414
"Nebraska","NE",2018-11-30,174229
"Nebraska","NE",2018-12-31,175063
"Nebraska","NE",2019-01-31,175849
"Nebraska","NE",2019-02-28,176468
"Nebraska","NE",2019-03-31,177091
"Nebraska","NE",2019-04-30,177734
"Nebraska","NE",2019-05-31,178398
"Nebraska","NE",2019-06-30,179094
"Nebraska","NE",2019-07-31,179875
"Nebraska","NE",2019-08-31,180742
"Nebraska","NE",2019-09-30,181553
"Nebraska","NE",2019-10-31,182357
"Nebraska","NE",2019-11-30,182946
"Nebraska","NE",2019-12-31,183456
"Nebraska","NE",2020-01-31,184104
"Nebraska","NE",2020-02-29,184921
"Nebraska","NE",2020-03-31,185766
"Nebraska","NE",2020-04-30,186264
"Nebraska","NE",2020-05-31,186491
"Nebraska","NE",2020-06-30,186881
"Nebraska","NE",2020-07-31,187589
"Nebraska","NE",2020-08-31,188766
"Nebraska","NE",2020-09-30,190169
"Nebraska","NE",2020-10-31,192097
"Nebraska","NE",2020-11-30,194156
"Nebraska","NE",2020-12-31,196054
"Nebraska","NE",2021-01-31,198538
"Nebraska","NE",2021-02-28,201268
"Nebraska","NE",2021-03-31,204322
"Nebraska","NE",2021-04-30,206675
"Nebraska","NE",2021-05-31,209486
"Nebraska","NE",2021-06-30,212256
"Nebraska","NE",2021-07-31,214825
"Nebraska","NE",2021-08-31,216694
"Nebraska","NE",2021-09-30,218288
"Nebraska","NE",2021-10-31,219721
"Nebraska","NE",2021-11-30,221301
"Nebraska","NE",2021-12-31,224317
"Nebraska","NE",2022-01-31,227686
"Nebraska","NE",2022-02-28,230929
"Idaho","ID",2001-01-31,128770
"Idaho","ID",2001-02-28,129232
"Idaho","ID",2001-03-31,129912
"Idaho","ID",2001-04-30,130477
"Idaho","ID",2001-05-31,130995
"Idaho","ID",2001-06-30,131302
"Idaho","ID",2001-07-31,131668
"Idaho","ID",2001-08-31,132150
"Idaho","ID",2001-09-30,132659
"Idaho","ID",2001-10-31,133123
"Idaho","ID",2001-11-30,133353
"Idaho","ID",2001-12-31,133622
"Idaho","ID",2002-01-31,133775
"Idaho","ID",2002-02-28,134115
"Idaho","ID",2002-03-31,134330
"Idaho","ID",2002-04-30,134582
"Idaho","ID",2002-05-31,134827
"Idaho","ID",2002-06-30,135205
"Idaho","ID",2002-07-31,135529
"Idaho","ID",2002-08-31,135811
"Idaho","ID",2002-09-30,136095
"Idaho","ID",2002-10-31,136409
"Idaho","ID",2002-11-30,136659
"Idaho","ID",2002-12-31,136787
"Idaho","ID",2003-01-31,136913
"Idaho","ID",2003-02-28,137175
"Idaho","ID",2003-03-31,137259
"Idaho","ID",2003-04-30,137763
"Idaho","ID",2003-05-31,138247
"Idaho","ID",2003-06-30,138857
"Idaho","ID",2003-07-31,139173
"Idaho","ID",2003-08-31,139484
"Idaho","ID",2003-09-30,139888
"Idaho","ID",2003-10-31,140194
"Idaho","ID",2003-11-30,140369
"Idaho","ID",2003-12-31,140668
"Idaho","ID",2004-01-31,141026
"Idaho","ID",2004-02-29,141601
"Idaho","ID",2004-03-31,142218
"Idaho","ID",2004-04-30,142926
"Idaho","ID",2004-05-31,143669
"Idaho","ID",2004-06-30,144532
"Idaho","ID",2004-07-31,145446
"Idaho","ID",2004-08-31,146265
"Idaho","ID",2004-09-30,146953
"Idaho","ID",2004-10-31,147549
"Idaho","ID",2004-11-30,148240
"Idaho","ID",2004-12-31,148960
"Idaho","ID",2005-01-31,149870
"Idaho","ID",2005-02-28,150949
"Idaho","ID",2005-03-31,152322
"Idaho","ID",2005-04-30,153628
"Idaho","ID",2005-05-31,155226
"Idaho","ID",2005-06-30,157281
"Idaho","ID",2005-07-31,159754
"Idaho","ID",2005-08-31,162818
"Idaho","ID",2005-09-30,165793
"Idaho","ID",2005-10-31,171780
"Idaho","ID",2005-11-30,176905
"Idaho","ID",2005-12-31,180919
"Idaho","ID",2006-01-31,182185
"Idaho","ID",2006-02-28,183666
"Idaho","ID",2006-03-31,185682
"Idaho","ID",2006-04-30,188667
"Idaho","ID",2006-05-31,191565
"Idaho","ID",2006-06-30,195380
"Idaho","ID",2006-07-31,197573
"Idaho","ID",2006-08-31,199713
"Idaho","ID",2006-09-30,201499
"Idaho","ID",2006-10-31,200647
"Idaho","ID",2006-11-30,200995
"Idaho","ID",2006-12-31,200916
"Idaho","ID",2007-01-31,202835
"Idaho","ID",2007-02-28,202704
"Idaho","ID",2007-03-31,202489
"Idaho","ID",2007-04-30,202765
"Idaho","ID",2007-05-31,203442
"Idaho","ID",2007-06-30,203862
"Idaho","ID",2007-07-31,204245
"Idaho","ID",2007-08-31,204610
"Idaho","ID",2007-09-30,204900
"Idaho","ID",2007-10-31,205071
"Idaho","ID",2007-11-30,205293
"Idaho","ID",2007-12-31,205774
"Idaho","ID",2008-01-31,206230
"Idaho","ID",2008-02-29,207077
"Idaho","ID",2008-03-31,207027
"Idaho","ID",2008-04-30,206664
"Idaho","ID",2008-05-31,204901
"Idaho","ID",2008-06-30,203393
"Idaho","ID",2008-07-31,201876
"Idaho","ID",2008-08-31,200471
"Idaho","ID",2008-09-30,198924
"Idaho","ID",2008-10-31,197213
"Idaho","ID",2008-11-30,195476
"Idaho","ID",2008-12-31,193584
"Idaho","ID",2009-01-31,191522
"Idaho","ID",2009-02-28,189138
"Idaho","ID",2009-03-31,186737
"Idaho","ID",2009-04-30,184344
"Idaho","ID",2009-05-31,182147
"Idaho","ID",2009-06-30,180321
"Idaho","ID",2009-07-31,178479
"Idaho","ID",2009-08-31,176694
"Idaho","ID",2009-09-30,174734
"Idaho","ID",2009-10-31,173130
"Idaho","ID",2009-11-30,171859
"Idaho","ID",2009-12-31,171273
"Idaho","ID",2010-01-31,170184
"Idaho","ID",2010-02-28,169431
"Idaho","ID",2010-03-31,168233
"Idaho","ID",2010-04-30,167641
"Idaho","ID",2010-05-31,166965
"Idaho","ID",2010-06-30,165412
"Idaho","ID",2010-07-31,163458
"Idaho","ID",2010-08-31,161563
"Idaho","ID",2010-09-30,159619
"Idaho","ID",2010-10-31,157723
"Idaho","ID",2010-11-30,155690
"Idaho","ID",2010-12-31,153913
"Idaho","ID",2011-01-31,152309
"Idaho","ID",2011-02-28,150683
"Idaho","ID",2011-03-31,149578
"Idaho","ID",2011-04-30,148015
"Idaho","ID",2011-05-31,146755
"Idaho","ID",2011-06-30,145910
"Idaho","ID",2011-07-31,145836
"Idaho","ID",2011-08-31,145710
"Idaho","ID",2011-09-30,145481
"Idaho","ID",2011-10-31,145399
"Idaho","ID",2011-11-30,145389
"Idaho","ID",2011-12-31,145408
"Idaho","ID",2012-01-31,145342
"Idaho","ID",2012-02-29,145725
"Idaho","ID",2012-03-31,146509
"Idaho","ID",2012-04-30,147957
"Idaho","ID",2012-05-31,149423
"Idaho","ID",2012-06-30,150752
"Idaho","ID",2012-07-31,152185
"Idaho","ID",2012-08-31,154117
"Idaho","ID",2012-09-30,155928
"Idaho","ID",2012-10-31,157591
"Idaho","ID",2012-11-30,158597
"Idaho","ID",2012-12-31,160005
"Idaho","ID",2013-01-31,161722
"Idaho","ID",2013-02-28,163396
"Idaho","ID",2013-03-31,165653
"Idaho","ID",2013-04-30,167326
"Idaho","ID",2013-05-31,169405
"Idaho","ID",2013-06-30,170890
"Idaho","ID",2013-07-31,172542
"Idaho","ID",2013-08-31,173762
"Idaho","ID",2013-09-30,174648
"Idaho","ID",2013-10-31,175491
"Idaho","ID",2013-11-30,176235
"Idaho","ID",2013-12-31,176835
"Idaho","ID",2014-01-31,177201
"Idaho","ID",2014-02-28,178079
"Idaho","ID",2014-03-31,179095
"Idaho","ID",2014-04-30,180148
"Idaho","ID",2014-05-31,180834
"Idaho","ID",2014-06-30,181375
"Idaho","ID",2014-07-31,181464
"Idaho","ID",2014-08-31,181232
"Idaho","ID",2014-09-30,181093
"Idaho","ID",2014-10-31,181150
"Idaho","ID",2014-11-30,181426
"Idaho","ID",2014-12-31,182040
"Idaho","ID",2015-01-31,182893
"Idaho","ID",2015-02-28,184146
"Idaho","ID",2015-03-31,185210
"Idaho","ID",2015-04-30,186578
"Idaho","ID",2015-05-31,187742
"Idaho","ID",2015-06-30,189032
"Idaho","ID",2015-07-31,189884
"Idaho","ID",2015-08-31,190902
"Idaho","ID",2015-09-30,191752
"Idaho","ID",2015-10-31,192648
"Idaho","ID",2015-11-30,193502
"Idaho","ID",2015-12-31,194676
"Idaho","ID",2016-01-31,196476
"Idaho","ID",2016-02-29,198079
"Idaho","ID",2016-03-31,199599
"Idaho","ID",2016-04-30,200568
"Idaho","ID",2016-05-31,202034
"Idaho","ID",2016-06-30,203411
"Idaho","ID",2016-07-31,204818
"Idaho","ID",2016-08-31,205972
"Idaho","ID",2016-09-30,207576
"Idaho","ID",2016-10-31,209225
"Idaho","ID",2016-11-30,210872
"Idaho","ID",2016-12-31,212273
"Idaho","ID",2017-01-31,213157
"Idaho","ID",2017-02-28,214399
"Idaho","ID",2017-03-31,215487
"Idaho","ID",2017-04-30,217523
"Idaho","ID",2017-05-31,219227
"Idaho","ID",2017-06-30,221169
"Idaho","ID",2017-07-31,222931
"Idaho","ID",2017-08-31,224700
"Idaho","ID",2017-09-30,226775
"Idaho","ID",2017-10-31,228633
"Idaho","ID",2017-11-30,230910
"Idaho","ID",2017-12-31,232888
"Idaho","ID",2018-01-31,235272
"Idaho","ID",2018-02-28,237670
"Idaho","ID",2018-03-31,240130
"Idaho","ID",2018-04-30,242593
"Idaho","ID",2018-05-31,245394
"Idaho","ID",2018-06-30,248726
"Idaho","ID",2018-07-31,252037
"Idaho","ID",2018-08-31,254718
"Idaho","ID",2018-09-30,257229
"Idaho","ID",2018-10-31,259900
"Idaho","ID",2018-11-30,263075
"Idaho","ID",2018-12-31,265937
"Idaho","ID",2019-01-31,268863
"Idaho","ID",2019-02-28,271300
"Idaho","ID",2019-03-31,273906
"Idaho","ID",2019-04-30,275842
"Idaho","ID",2019-05-31,277502
"Idaho","ID",2019-06-30,278681
"Idaho","ID",2019-07-31,280059
"Idaho","ID",2019-08-31,282140
"Idaho","ID",2019-09-30,284611
"Idaho","ID",2019-10-31,287225
"Idaho","ID",2019-11-30,289436
"Idaho","ID",2019-12-31,291709
"Idaho","ID",2020-01-31,294089
"Idaho","ID",2020-02-29,297163
"Idaho","ID",2020-03-31,299976
"Idaho","ID",2020-04-30,302738
"Idaho","ID",2020-05-31,304547
"Idaho","ID",2020-06-30,306762
"Idaho","ID",2020-07-31,308903
"Idaho","ID",2020-08-31,312529
"Idaho","ID",2020-09-30,317108
"Idaho","ID",2020-10-31,323460
"Idaho","ID",2020-11-30,331370
"Idaho","ID",2020-12-31,340253
"Idaho","ID",2021-01-31,352429
"Idaho","ID",2021-02-28,364725
"Idaho","ID",2021-03-31,377550
"Idaho","ID",2021-04-30,389226
"Idaho","ID",2021-05-31,400076
"Idaho","ID",2021-06-30,412684
"Idaho","ID",2021-07-31,424431
"Idaho","ID",2021-08-31,435967
"Idaho","ID",2021-09-30,442886
"Idaho","ID",2021-10-31,446988
"Idaho","ID",2021-11-30,448714
"Idaho","ID",2021-12-31,453834
"Idaho","ID",2022-01-31,460466
"Idaho","ID",2022-02-28,467315
"Hawaii","HI",2001-01-31,234878
"Hawaii","HI",2001-02-28,235677
"Hawaii","HI",2001-03-31,236346
"Hawaii","HI",2001-04-30,237176
"Hawaii","HI",2001-05-31,238440
"Hawaii","HI",2001-06-30,239765
"Hawaii","HI",2001-07-31,241207
"Hawaii","HI",2001-08-31,242554
"Hawaii","HI",2001-09-30,244154
"Hawaii","HI",2001-10-31,245767
"Hawaii","HI",2001-11-30,247128
"Hawaii","HI",2001-12-31,248353
"Hawaii","HI",2002-01-31,249151
"Hawaii","HI",2002-02-28,250472
"Hawaii","HI",2002-03-31,251898
"Hawaii","HI",2002-04-30,253734
"Hawaii","HI",2002-05-31,255116
"Hawaii","HI",2002-06-30,256792
"Hawaii","HI",2002-07-31,258924
"Hawaii","HI",2002-08-31,261749
"Hawaii","HI",2002-09-30,265120
"Hawaii","HI",2002-10-31,268209
"Hawaii","HI",2002-11-30,270933
"Hawaii","HI",2002-12-31,272960
"Hawaii","HI",2003-01-31,275420
"Hawaii","HI",2003-02-28,278508
"Hawaii","HI",2003-03-31,282228
"Hawaii","HI",2003-04-30,285752
"Hawaii","HI",2003-05-31,289550
"Hawaii","HI",2003-06-30,293501
"Hawaii","HI",2003-07-31,297411
"Hawaii","HI",2003-08-31,301415
"Hawaii","HI",2003-09-30,305282
"Hawaii","HI",2003-10-31,310682
"Hawaii","HI",2003-11-30,316188
"Hawaii","HI",2003-12-31,320737
"Hawaii","HI",2004-01-31,324972
"Hawaii","HI",2004-02-29,330066
"Hawaii","HI",2004-03-31,335689
"Hawaii","HI",2004-04-30,342051
"Hawaii","HI",2004-05-31,348119
"Hawaii","HI",2004-06-30,356354
"Hawaii","HI",2004-07-31,365011
"Hawaii","HI",2004-08-31,373488
"Hawaii","HI",2004-09-30,380050
"Hawaii","HI",2004-10-31,386454
"Hawaii","HI",2004-11-30,392537
"Hawaii","HI",2004-12-31,399890
"Hawaii","HI",2005-01-31,405265
"Hawaii","HI",2005-02-28,412246
"Hawaii","HI",2005-03-31,419342
"Hawaii","HI",2005-04-30,429115
"Hawaii","HI",2005-05-31,438731
"Hawaii","HI",2005-06-30,449286
"Hawaii","HI",2005-07-31,460000
"Hawaii","HI",2005-08-31,470489
"Hawaii","HI",2005-09-30,480160
"Hawaii","HI",2005-10-31,487826
"Hawaii","HI",2005-11-30,495066
"Hawaii","HI",2005-12-31,502569
"Hawaii","HI",2006-01-31,511022
"Hawaii","HI",2006-02-28,519664
"Hawaii","HI",2006-03-31,525884
"Hawaii","HI",2006-04-30,532263
"Hawaii","HI",2006-05-31,535344
"Hawaii","HI",2006-06-30,538562
"Hawaii","HI",2006-07-31,540815
"Hawaii","HI",2006-08-31,543046
"Hawaii","HI",2006-09-30,545509
"Hawaii","HI",2006-10-31,545814
"Hawaii","HI",2006-11-30,547121
"Hawaii","HI",2006-12-31,546980
"Hawaii","HI",2007-01-31,547540
"Hawaii","HI",2007-02-28,547423
"Hawaii","HI",2007-03-31,548178
"Hawaii","HI",2007-04-30,548709
"Hawaii","HI",2007-05-31,548823
"Hawaii","HI",2007-06-30,548695
"Hawaii","HI",2007-07-31,547329
"Hawaii","HI",2007-08-31,546716
"Hawaii","HI",2007-09-30,545396
"Hawaii","HI",2007-10-31,545257
"Hawaii","HI",2007-11-30,544734
"Hawaii","HI",2007-12-31,544497
"Hawaii","HI",2008-01-31,543615
"Hawaii","HI",2008-02-29,542399
"Hawaii","HI",2008-03-31,542589
"Hawaii","HI",2008-04-30,542966
"Hawaii","HI",2008-05-31,545114
"Hawaii","HI",2008-06-30,545217
"Hawaii","HI",2008-07-31,540375
"Hawaii","HI",2008-08-31,533241
"Hawaii","HI",2008-09-30,525772
"Hawaii","HI",2008-10-31,522365
"Hawaii","HI",2008-11-30,518818
"Hawaii","HI",2008-12-31,515443
"Hawaii","HI",2009-01-31,512537
"Hawaii","HI",2009-02-28,508114
"Hawaii","HI",2009-03-31,504345
"Hawaii","HI",2009-04-30,500122
"Hawaii","HI",2009-05-31,495797
"Hawaii","HI",2009-06-30,490230
"Hawaii","HI",2009-07-31,485216
"Hawaii","HI",2009-08-31,481809
"Hawaii","HI",2009-09-30,476901
"Hawaii","HI",2009-10-31,471488
"Hawaii","HI",2009-11-30,467025
"Hawaii","HI",2009-12-31,467180
"Hawaii","HI",2010-01-31,469309
"Hawaii","HI",2010-02-28,473880
"Hawaii","HI",2010-03-31,475745
"Hawaii","HI",2010-04-30,478599
"Hawaii","HI",2010-05-31,478826
"Hawaii","HI",2010-06-30,481792
"Hawaii","HI",2010-07-31,483024
"Hawaii","HI",2010-08-31,484441
"Hawaii","HI",2010-09-30,484705
"Hawaii","HI",2010-10-31,485062
"Hawaii","HI",2010-11-30,487058
"Hawaii","HI",2010-12-31,487730
"Hawaii","HI",2011-01-31,488641
"Hawaii","HI",2011-02-28,488047
"Hawaii","HI",2011-03-31,488051
"Hawaii","HI",2011-04-30,485588
"Hawaii","HI",2011-05-31,483312
"Hawaii","HI",2011-06-30,480359
"Hawaii","HI",2011-07-31,478472
"Hawaii","HI",2011-08-31,476082
"Hawaii","HI",2011-09-30,474009
"Hawaii","HI",2011-10-31,473120
"Hawaii","HI",2011-11-30,471360
"Hawaii","HI",2011-12-31,471853
"Hawaii","HI",2012-01-31,472319
"Hawaii","HI",2012-02-29,473531
"Hawaii","HI",2012-03-31,475436
"Hawaii","HI",2012-04-30,476590
"Hawaii","HI",2012-05-31,478090
"Hawaii","HI",2012-06-30,475983
"Hawaii","HI",2012-07-31,475718
"Hawaii","HI",2012-08-31,475319
"Hawaii","HI",2012-09-30,478444
"Hawaii","HI",2012-10-31,481220
"Hawaii","HI",2012-11-30,485718
"Hawaii","HI",2012-12-31,489080
"Hawaii","HI",2013-01-31,491668
"Hawaii","HI",2013-02-28,493091
"Hawaii","HI",2013-03-31,494838
"Hawaii","HI",2013-04-30,497657
"Hawaii","HI",2013-05-31,497687
"Hawaii","HI",2013-06-30,496960
"Hawaii","HI",2013-07-31,496880
"Hawaii","HI",2013-08-31,502619
"Hawaii","HI",2013-09-30,509258
"Hawaii","HI",2013-10-31,515895
"Hawaii","HI",2013-11-30,521286
"Hawaii","HI",2013-12-31,527405
"Hawaii","HI",2014-01-31,530894
"Hawaii","HI",2014-02-28,533577
"Hawaii","HI",2014-03-31,534691
"Hawaii","HI",2014-04-30,536636
"Hawaii","HI",2014-05-31,538896
"Hawaii","HI",2014-06-30,542596
"Hawaii","HI",2014-07-31,546192
"Hawaii","HI",2014-08-31,549588
"Hawaii","HI",2014-09-30,551466
"Hawaii","HI",2014-10-31,552498
"Hawaii","HI",2014-11-30,554028
"Hawaii","HI",2014-12-31,555283
"Hawaii","HI",2015-01-31,557050
"Hawaii","HI",2015-02-28,557542
"Hawaii","HI",2015-03-31,558785
"Hawaii","HI",2015-04-30,559679
"Hawaii","HI",2015-05-31,562082
"Hawaii","HI",2015-06-30,563539
"Hawaii","HI",2015-07-31,566081
"Hawaii","HI",2015-08-31,566692
"Hawaii","HI",2015-09-30,568116
"Hawaii","HI",2015-10-31,569887
"Hawaii","HI",2015-11-30,571806
"Hawaii","HI",2015-12-31,572423
"Hawaii","HI",2016-01-31,573469
"Hawaii","HI",2016-02-29,575148
"Hawaii","HI",2016-03-31,576942
"Hawaii","HI",2016-04-30,577959
"Hawaii","HI",2016-05-31,579884
"Hawaii","HI",2016-06-30,582986
"Hawaii","HI",2016-07-31,587057
"Hawaii","HI",2016-08-31,591600
"Hawaii","HI",2016-09-30,596788
"Hawaii","HI",2016-10-31,600825
"Hawaii","HI",2016-11-30,603265
"Hawaii","HI",2016-12-31,604940
"Hawaii","HI",2017-01-31,606757
"Hawaii","HI",2017-02-28,608509
"Hawaii","HI",2017-03-31,610747
"Hawaii","HI",2017-04-30,612752
"Hawaii","HI",2017-05-31,617550
"Hawaii","HI",2017-06-30,621552
"Hawaii","HI",2017-07-31,625391
"Hawaii","HI",2017-08-31,626034
"Hawaii","HI",2017-09-30,628358
"Hawaii","HI",2017-10-31,631421
"Hawaii","HI",2017-11-30,634784
"Hawaii","HI",2017-12-31,636445
"Hawaii","HI",2018-01-31,638352
"Hawaii","HI",2018-02-28,640867
"Hawaii","HI",2018-03-31,643858
"Hawaii","HI",2018-04-30,645405
"Hawaii","HI",2018-05-31,646701
"Hawaii","HI",2018-06-30,648138
"Hawaii","HI",2018-07-31,650458
"Hawaii","HI",2018-08-31,653132
"Hawaii","HI",2018-09-30,654611
"Hawaii","HI",2018-10-31,655507
"Hawaii","HI",2018-11-30,654924
"Hawaii","HI",2018-12-31,654357
"Hawaii","HI",2019-01-31,655132
"Hawaii","HI",2019-02-28,657076
"Hawaii","HI",2019-03-31,659411
"Hawaii","HI",2019-04-30,659512
"Hawaii","HI",2019-05-31,659604
"Hawaii","HI",2019-06-30,660253
"Hawaii","HI",2019-07-31,661658
"Hawaii","HI",2019-08-31,662248
"Hawaii","HI",2019-09-30,661639
"Hawaii","HI",2019-10-31,661238
"Hawaii","HI",2019-11-30,659470
"Hawaii","HI",2019-12-31,657668
